"","headlines","news_url","date"
"742","Being considerate is key as Omicron spreads in New Zealand","https://www.theguardian.com",2022-02-21 18:16:01
"762","Leave Putin in no doubt: Russia will be economically crippled – and he may be tried for war crimes","https://www.theguardian.com",2022-02-21 18:16:01
"782","The long, bloody history of proxy wars should be a warning to Johnson in Ukraine ","https://www.theguardian.com",2022-02-21 18:16:01
"802","Highs, lows, heroes and villains of Beijing 2022","https://www.theguardian.com",2022-02-21 18:16:01
"811","Beijing 2022 Farcical, disturbing and often exceptional","https://www.theguardian.com",2022-02-21 18:16:01
"822","Finland Cross-country skier suffers frozen penis in 50km race","https://www.theguardian.com",2022-02-21 18:16:01
"86","Crawford is the fight that would give me the fear factor","https://www.theguardian.com",2022-02-21 18:16:01
"87","Boxing Brook stops Khan in sixth round to win grudge match","https://www.theguardian.com",2022-02-21 18:16:01
"902","Title favourites flailing as frontrunner role proves an awkward fit","https://www.theguardian.com",2022-02-21 18:16:01
"91","Ligue 1 Nantes’ win over PSG a triumph for Kombouaré","https://www.theguardian.com",2022-02-21 18:16:01
"942","A day with Leeds and Manchester United fans","https://www.theguardian.com",2022-02-21 18:16:01
"962","McIlroy attacks Mickelson over Saudi-backed breakaway tour","https://www.theguardian.com",2022-02-21 18:16:01
"982","The secret heroes who helped break baseball’s colour barrier","https://www.theguardian.com",2022-02-21 18:16:01
"1002","Credit Suisse: a bank for dictators, drug lords and criminals","https://www.theguardian.com",2022-02-21 18:16:01
"1011"," Credit Suisse: a bank for dictators, drug lords and criminals ","https://www.theguardian.com",2022-02-21 18:16:01
"1022","Listen to previous episodes","https://www.theguardian.com",2022-02-21 18:16:01
"103"," More from the series ","https://www.theguardian.com",2022-02-21 18:16:01
"1042","‘They torched our clubhouse’… but rugby team won’t let mafia win","https://www.theguardian.com",2022-02-21 18:16:01
"1062","Who’s winning the international influence war?","https://www.theguardian.com",2022-02-21 18:16:01
"1082","Europe’s fishing industry to battle with conservationists over bottom trawling","https://www.theguardian.com",2022-02-21 18:16:01
"1102","Duma manoeuvre points to Kremlin impatience in standoff","https://www.theguardian.com",2022-02-21 18:16:01
"1122","Five ways AI is saving wildlife – from counting chimps to locating whales","https://www.theguardian.com",2022-02-21 18:16:01
"1142","Bitcoin miners revived a dying coal plant – then CO2 emissions soared","https://www.theguardian.com",2022-02-21 18:16:01
"1162","Billionaire and investment fund in bid to take over AGL and shut down coal plants earlier","https://www.theguardian.com",2022-02-21 18:16:01
"1182","Air pollution may affect sperm quality, says study","https://www.theguardian.com",2022-02-21 18:16:01
"1202","Native American tribes sue North Dakota over ‘sickening’ gerrymandering","https://www.theguardian.com",2022-02-21 18:16:01
"1222","Mother of music entrepreneur Jamal Edwards pays tribute to ‘beautiful son’","https://www.theguardian.com",2022-02-21 18:16:01
"123","Jamal Edwards SBTV founder and music entrepreneur dies aged 31","https://www.theguardian.com",2022-02-21 18:16:01
"1262","Kurdish transgender woman shot by brother had been hiding from family","https://www.theguardian.com",2022-02-21 18:16:01
"1282","Sister and her husband found dead in apparent murder-suicide","https://www.theguardian.com",2022-02-21 18:16:01
"1302","Rare Persian leopard held in zoo faces uncertain future","https://www.theguardian.com",2022-02-21 18:16:01
"1322","UK hit with floods, power cuts and travel chaos","https://www.theguardian.com",2022-02-21 18:16:01
"1342","The US schools crackdown no one asked for","https://www.theguardian.com",2022-02-21 18:16:01
"1362","Striking teachers told to return to work or lose their jobs","https://www.theguardian.com",2022-02-21 18:16:01
"1382","Australian who faked partner’s suicide in bid to inherit property convicted of murder","https://www.theguardian.com",2022-02-21 18:16:01
"1402","US immigration courts struggle amid understaffing and backlog of cases","https://www.theguardian.com",2022-02-21 18:16:01
"1422","Joanna Scanlan on self-doubt, sexism and being the red-hot favourite at the Baftas","https://www.theguardian.com",2022-02-21 18:16:01
"1442","New short-story book celebrates the work of Afghan women","https://www.theguardian.com",2022-02-21 18:16:01
"1462","‘I was brainwashed into thinking anything Euro-American-centric is the ideal’","https://www.theguardian.com",2022-02-21 18:16:01
"1482","Raw and intimate study of young people’s mental health crisis","https://www.theguardian.com",2022-02-21 18:16:01
"1502","Illustrator of Meg and Mog books dies at 85","https://www.theguardian.com",2022-02-21 18:16:01
"1522","Two halves of signed lyric sheet reunited after 55 years","https://www.theguardian.com",2022-02-21 18:16:01
"1542","How to turn your hobby into an income stream","https://www.theguardian.com",2022-02-21 18:16:01
"1562","Rachel Roddy’s recipe for tagliatelle with lentil and mushroom ragu","https://www.theguardian.com",2022-02-21 18:16:01
"1582","How to reduce the impact of your polyester clothes","https://www.theguardian.com",2022-02-21 18:16:01
"1602","Fish recipes to make a little go a long way","https://www.theguardian.com",2022-02-21 18:16:01
"1622"," I took a trip to Scotland’s ‘secret coast’ – and found a quiet haven roaring back to life","https://www.theguardian.com",2022-02-21 18:16:01
"1642","The price of moving in to an empty house","https://www.theguardian.com",2022-02-21 18:16:01
"1662","Scammers cash in on conspiracy theories","https://www.theguardian.com",2022-02-21 18:16:01
"1682"," Fifty years on, a moment that has lost its sparkle in Beijing and Washington","https://www.theguardian.com",2022-02-21 18:16:01
"1702","The Trump ally seeking to run Arizona’s elections","https://www.theguardian.com",2022-02-21 18:16:01
"1722","The best fishburgers, speakeasies and Soviet-era art","https://www.theguardian.com",2022-02-21 18:16:01
"1742","Exiles celebrate emotional return as UK tries to justify control","https://www.theguardian.com",2022-02-21 18:16:01
"176","How she became Instagram’s favourite ‘parent whisperer’","https://www.theguardian.com",2022-02-21 18:16:01
"178","How have you been affected by the current situation?","https://www.theguardian.com",2022-02-21 18:16:01
"1802","Are you a grandparent who helps with childcare?","https://www.theguardian.com",2022-02-21 18:16:01
"1822","Share your experiences of the cost of living crisis","https://www.theguardian.com",2022-02-21 18:16:01
"184","Share a story with the Guardian","https://www.theguardian.com",2022-02-21 18:16:01
"1862","Inside the bitter fight dividing America's schools","https://www.theguardian.com",2022-02-21 18:16:01
"187","A portrait of methamphetamine addiction in the Czech Republic ","https://www.theguardian.com",2022-02-21 18:16:01
"1882","Why we keep running out of everything","https://www.theguardian.com",2022-02-21 18:16:01
"189","The reindeer herders struggling against the climate crisis","https://www.theguardian.com",2022-02-21 18:16:01
"1902","Teenager becomes youngest woman to fly solo around the world","https://www.theguardian.com",2022-02-21 18:16:01
"191","How the underwater volcano has been felt around the world","https://www.theguardian.com",2022-02-21 18:16:01
"1922","Serbian president Aleksandar Vucic criticises Australia over tennis star's visa ruling","https://www.theguardian.com",2022-02-21 18:16:01
"193","Miami police officer rescues dolphin tangled in fishing net","https://www.theguardian.com",2022-02-21 18:16:01
"1942","Huge icefish colony of 60 million nests found on seabed","https://www.theguardian.com",2022-02-21 18:16:01
"195","Extremely rare ‘rainbow-like’ blanket octopus spotted in the wild ","https://www.theguardian.com",2022-02-21 18:16:01
"1962","What May 2020 looked like for the rest of England","https://www.theguardian.com",2022-02-21 18:16:01
"197","Monday’s best photos ","https://www.theguardian.com",2022-02-21 18:16:01
"199","Life on its eastern frontier ","https://www.theguardian.com",2022-02-21 18:16:01
"2011","Day 16","https://www.theguardian.com",2022-02-21 18:16:01
"203","Thrills, spills and Olympic figure skating dreams","https://www.theguardian.com",2022-02-21 18:16:01
"205","Self-portraits inspired by 19th-century Iranian beauty ideals","https://www.theguardian.com",2022-02-21 18:16:01
"207","An ambiguous moment of human touch","https://www.theguardian.com",2022-02-21 18:16:01
"209","Ukraine crisis live: Russian forces ‘poised to invade’ if Putin gives the order, Western officials believe","https://www.theguardian.com",2022-02-21 18:16:01
"211","Plan to end Covid rules in England hits last-minute snag","https://www.theguardian.com",2022-02-21 18:16:01
"213","Boris Johnson says free Covid tests in England will end on 1 April ","https://www.theguardian.com",2022-02-21 18:16:01
"215","Germany hopes protein-based Covid vaccine will sway sceptics","https://www.theguardian.com",2022-02-21 18:16:01
"217","Accidental killing of hiker fuels bitter debate over hunting in France","https://www.theguardian.com",2022-02-21 18:16:01
"219","Tory MPs plan revolt over U-turn on fur and foie gras import ban","https://www.theguardian.com",2022-02-21 18:16:01
"223","Covid live: Germany to begin rollout of Novavax’s jab; New Zealand to end vaccine mandates after Omicron peak","https://www.theguardian.com",2022-02-21 18:16:01
"225","Canadian police secure downtown Ottawa as truckers’ protest ends","https://www.theguardian.com",2022-02-21 18:16:01
"227","Ottawa protests: conspiracies and accusations of betrayal as police end blockade","https://www.theguardian.com",2022-02-21 18:16:01
"1100","Boris unveils Freedom Day plan: Legal self-isolation ends on Thursday, free tests will be axed from APRIL 1 and sick pay is downgraded as Boris overrules Javid's call to spend billions more and says focus will now be on monitoring variants","https://www.dailymail.co.uk/home/index.html",2022-02-21 18:16:02
"210","Lateral flow tests are being rationed ALREADY: Public is secretly limited to ordering one pack every 72 hours instead of 24 as people stockpile free swabs before Freedom Day","https://www.dailymail.co.uk/home/index.html",2022-02-21 18:16:02
"312","Over-75s, care home residents and all immunocompromised over-12s will be offered a FOURTH Covid vaccine this spring: Health chiefs sign off on roll-out for 7.7million people ahead of ANOTHER booster drive this autumn ","https://www.dailymail.co.uk/home/index.html",2022-02-21 18:16:02
"412","Britain's daily Covid cases fall to lowest level since NOVEMBER in 8% drop on last week with 38,409 positive tests logged, while deaths halve to 15 and hospital admissions plunge again ","https://www.dailymail.co.uk/home/index.html",2022-02-21 18:16:02
"510","Woman lay dead in her London flat for nearly THREE YEARS: Neighbours complained to council more than 50 times over 'rotting meat' smell, flies and maggots before police found the 61-year-old's skeleton  on the sofa ","https://www.dailymail.co.uk/home/index.html",2022-02-21 18:16:02
"610","British woman is left horrified after her American boyfriend brought a BELL to a restaurant to get the staff's attention - claiming it's acceptable in the US because 'it's a free country and people don't give a s***' ","https://www.dailymail.co.uk/home/index.html",2022-02-21 18:16:02
"7","
    
           
      
          
      
    
    
        
        A woman. 30, from the UK, told Reddit she left a romantic dinner with her American boyfriend Rhett, 31, after he brought his own bell to the restaurant and continually rang it to alert the waiting staff.
    
  ","https://www.dailymail.co.uk/home/index.html",2022-02-21 18:16:02
"810","Cocaine addicted killer, 31, strangled his 76-year-old churchgoing grandmother before having sex with her corpse twice then told paramedic, 'I raped her', court hears","https://www.dailymail.co.uk/home/index.html",2022-02-21 18:16:02
